Between The Devil And The Deep Blue Sea,Eddie Higgins Trio
Between The Devil And The Deep Blue Sea,Howard Roberts
Between The Devil And The Deep Blue Sea,John Sheridan And His Dream Band
Between The Devil And The Deep Blue Sea,Willy Bischof Jazztet
Between Us,GMR Trio
Bevan Beeps,Chet Baker
Bewitched,Earl Klugh Trio
"Bewitched, Bothered And Bewildered",Steve Tyrell feat. Dave Koz
"Bewitched, Bothered And Bewildered",Willy Schmid Quartett
Beyond The Bluebird,Bobby Hutcherson
Beyond The Bluebird,Tommy Flanagan Trio feat. Kenny Burrell
Beyond The Sea,Matt Dusk
Beyond The Sea (La mer),George Benson
Beyond The Sea (La mer),Sonja Kimmons & Bill von Arx Orchestra
Beyond The Sea (orig.: La mer),Marie Louise Werth & Mountain Swing Big Band
Bibito,Jean-Félix Lalanne
Bienvenue dans ma vie,Nikki Yanofsky
Big Bad Bottom,Edgar Winter
Big Bad Handsome Man,Imelda May
Big Band Boogie,Orchester Flughafen Zürich
Big Bertha,Swingadelic
Big Butter And Egg Man,"Stefano Bagnoli ""Other Side Trio"""
Big Chief !,Junior Mance
Big City,Dena DeRose Trio feat. Gary Smulyan
Big George,Milt Jackson
Big Legged Woman,Heritage Blues Orchestra
Big Shoe,Bill Frisell
Big Shoe,Johnny Hodges
Big Smile,Joe Dinkelbach & The Dutch Boppers
Big Spender,Valerie Day And The Knights Of Swing
Big Sur,Coletta & Baumgartner
Big Time,Alex Schultz
Big Yellow Taxi,Steve Klink
Big 12,Trombone Shorty & Orleans Avenue
Biker Bar,Tony Coe
Bill,Donat Fisch & William Evans & Bänz Oester & Jorge Rossy
Bill,John Bunch
Billie's Blues,Carmen McRae
Billie's Bounce,George Benson
Billie's Bounce,Tommy Newsom
Billy's Bounce,Modern Jazz Quartet feat. Bobby McFerrin
Bingi,Philippe Chrétien & Dani Solimine
Bird Calls (Radio Edit),Daniel Blanc Quartet
Bird Watching,Sam Burckhardt
Bireli Swing 1979,Biréli Lagrène Ensemble
Birk's Works,Dizzy Gillespie Sextet
Birk's Works,James Moody and Hank Jones Quartet
Birk's Works,PAL-JAM
Birks Works (Ala Mancini),Arturo Sandoval feat. Plas Johnson & Joey DeFrancesco
Birth Of The Cool Whip,Mark Isham
Birthplace Blues,Apero Jazz Quintett
Biscotte,Volver
Bishop's Place,Steve Klink
Bitter Sweet,Joe Sample
Bittersweet,Offbeat Jazz4tet
Black & Blue,Crossover Blues Band
Black And Blue (What Did I Do To Be So),Jack Van Poll Trio
Black And Blue (What Did I Do To Be So),Louis Armstrong & His All Stars
Black And Blue (What Did I Do To Be So),Robi Weber Quartet
Black And Blue (What Did I Do To Be So),TwoBones
Black And Tan Fantasy,Johnny Varro
Black Beauty,Claude Bolling Trio
Black Beauty,Dado Moroni
Black Bottom,Manny Albam
Black Box,Coxless
Black Butterfly,Johnny Varro Swing Seven
Black Cloud,Davina and the Vagabonds
Black Coffee,Ann Malcolm
Black Coffee,Peggy Lee
Black Coffee,Sad Pumpkins feat. Marena Whitcher
Black Coffee,Sonny Criss Quartet
Black Coffee Blues,Allan Harris
Black Cow,Michael Bluestein
Black Lace Freudian Slip,René Marie
Black Magic Woman,Hot Strings
Black Magic Woman,Santana
Black Midnight Sun,Lucky Peterson
Black Nightgown,Gerry Mulligan And The Concert Jazz Band
Black Nightgown,Johnny Mandel & Diva Jazz Orchestra
Black Orfeo (Black Orpheus / Mañha de carnaval),Swingin' Jazz Circus / Memb.
Black Orpheus (Manha De Carnaval),Dexter Gordon
Black Orpheus (Manha De Carnaval),Jethro Sieber Jazzband
Black Orpheus (Manha De Carnaval),Johnny Smith
Black Orpheus (Manhã de carnaval),Metronome Quintett
Black Orpheus (Manha De Carnaval),Paul Desmond feat. Jim Hall
Black Paris Blues,Mighty Mo Rodgers
Black Satin,More Time Papa Orchestra
Black Smoker,Martin Kern Band
Black Socks In The Wash,Andrea McEwan
Black Trombone,Glenn Ferris Pentessence Quintet
Black Velvet,Arnett Cobb & Red Garland Trio
Blackbird,Brad Mehldau
Blackbird,Voxtasy
Bleeker Street,Houston Person
Bleu foncé,Irène Schweizer / Han Bennink
Blind Man,Jazz Rock Experience
Bløming,Gisle Torvik
Bloody Mary,"Roberto ""Zizzi"" Zanetti 4et"
Bloomdido,Dizzy Gillespie & Charlie Parker
Blow Wind Blow,Mud Morganfield
Blowin' The Blues,Gary Wiggins Group
Blowing In The Wind,Stanley Turrentine
Blue Ammons,Gene Ammons
Blue (And Broken Hearted),Bob Wilber
Blue And Sentimental,Hank Jones
Blue and Sentimental,Mel Tormé
Blue And Sentimental,Rossano Sportiello
Blue And Sentimental,Teddy Edwards
Blue Bars,Erich Nussbaum
Blue Bash,Kenny Burrell & Jimmy Smith
Blue Blanc,Daniel Blanc Quartet
Blue Blue Water,Cyril Neville
Blue Bolero,Abdullah Ibrahim (Dollar Brand)
Blue Bones,Big Band Jugendmusik Zürich 11
Blue Bones,Bill Allred & Roy Williams
Blue Bongo,Shirley Scott
Blue Bossa,Butch Warren French Quintet
Blue Bossa,Jazz-Connection
Blue Bossa,Jazzpearls
Blue Bossa,Jimmy Rosenberg Trio
Blue Bossa,Jürg Metzger Jazz-Trio plus
Blue Bossa,Metronome Quintett
Blue Bossa,New Zurich Jazztet
Blue By Myself,Aretha Franklin
Blue Chip,Lake Side Jazz Orchestra
Blue Christmas,Grover Washington Jr.
Blue Christmas,Harry Connick Jr.
Blue Christmas,Houston Person
Blue Christmas,Michael Bublé
Blue Christmas,Michele Hendricks
Blue Chu,Dan Barrett Trio
Blue City,Scott Hamilton
Blue Day,Dutch Swing College Band
Blue Dolphin,Bovet Brothers
Blue Drag,Allen Toussaint
Blue Drag,Dorado Schmitt
Blue Drag,Joscho Stephan Trio feat. Tommy Emmanuel
Blue Drag,Piri Piri
Blue Guitar,Hubert Sumlin
Blue Harlem,Scott Hamilton and Friends
Blue Hayes,Tubby Hayes Quartet
Blue Horizon,Riviera Jazz Connection
Blue Hour,Stanley Turrentine & The Three Sounds
Blue in Green,Simeon Holzer
Blue In Green,Toots Thielemans
Blue Lester,Jimmy Gourley
Blue Lou,Julien-François Zbinden
Blue Lou,Lionel Hampton
Blue Miles,Chick Corea Elektric Band II
Blue Mizz,Chicago Swing Rats
Blue Monday,Frank Haunschild Electric Trio
Blue Monk,Abbey Lincoln
Blue Monk,Alive Saxtett
Blue Monk,Clark Terry
Blue Monk,Frankfurt Jazz Trio
Blue Monk,Jeremy Bruger Trio
Blue Monk,Ray Brown Trio
Blue Mood,Dizzy Gillespie
Blue Mood,Tom Principato
Blue Moon,Billie Holiday
Blue Moon,Blue Moon (CH-Band)
Blue Moon,Conny Riebli
Blue Moon,Cybill Shepherd
Blue Moon,Earl Klugh with Bill Frisell
Blue Moon,Houston Person
Blue Moon,In Mission Of Tradition
Blue Moon,Wynton Kelly
Blue Morgan,Jazz Club Trio - Plus
Blue Night,Ambass Town Jazz Band
Blue Note,Emily Bear
Blue Notte,Luciano Poli Gypsy Jazz Trio
Blue Pearl,Bud Powell
Blue Prelude,Linda Ronstadt
Blue Railroad Train,Indra Rios-Moore
Blue Reed,Oscar Klein
Blue Rhapsody (Rhapsody In Blue),Monty Alexander Trio
Blue Room,Kevin Turcotte
Blue samba,Ike Quebec
Blue Samuel,Sammy Nestico & SWR Big Band
Blue Skies,Dena DeRose
Blue Skies,Ella Fitzgerald
Blue Skies,Eva Cassidy
Blue Skies,Hot Strings feat. Fred Böhler
Blue Skies,Les Amis du Jazz de Cortaillod feat. Florence Chitacumbi
Blue Skies,Rocky Gresset
Blue Skies,Rod Stewart
Blue Skies,Stan Getz
Blue Skies,Susie Arioli feat. Jordan Officer
Blue Soul,Blue Mitchell Sextet
Blue Star,Arne Domnerus Quartet
Blue Sunrise,Fats Sadi
Blue Turning Grey Over You,Audrey Morris
Blue Turning Grey Over You,Herb Miller Jazz Band
Blue Turning Grey Over You,Louis Armstrong & His All Stars
Blue Turning Grey Over You,Philippe Pilon Quartet
Blueberry Hill,Engelbert Wrobel
Blueberry Hill,Louis Armstrong & His All-Stars
Blueberry Hill,Oscar Peterson Quartet
Blueberry Hill,Paul Moran
Blueberry Rhyme,"David ""Dave"" Ruosch"
Bluebird,Hank Crawford
Bluebird,Rein de Graaff
Bluebird,Tommy Flanagan Trio feat. Kenny Burrell
Blueish Blues,4 & More
Blueport,Gerry Mulligan Quartet
Blues,Keith Jarrett
Blues,Pat Moran
Blues After Hours,Oliver Jackson Trio
Blues Ain't Nothin',James Armstrong
Blues Ain't Nothin',Philipp Fankhauser
Blues All the Time,Steve Nelson Quartet
Blues At Sunrise,Stan Levey
Blues Before Sunrise,Freddy Cole
Blues Blue,Klaus Treuheit Trio
Blues Blue,Sonny Clark Trio
Blues Boys Tune,B. B. King
Blues Changes,Ray Bryant Trio
Blues Chat,Louis Mazetier & Peter Ecklund
Blues Doctor,Joe Beck
Blues Down Deep,Dave Stryker
Blues ECU,New Off&Out feat. Melanie Russo
Blues Everywhere,Houston Person
Blues For Alfie,Stephanie Trick
Blues For Alice's Freight Train,Wycliffe Gordon
Blues For Andy,George Robert & Dado Moroni
Blues For Ben,Engelbert Wrobel's Swing Society
Blues For Benny,Ambass Town Jazz Band
Blues For Big Foot,Gene Harris & Jack McDuff
Blues For Big Scotia,DRS Big Band
Blues For Big Scotia,Oscar Peterson Trio & Herb Ellis
Blues For Bireli,Frédéric Schlick
Blues For Bobby C.,Joey DeFrancesco & Jimmy Smith
Blues For Booty Green's,Roy Hargrove Quintet feat. Jack McDuff
Blues For Charlie,Ike Quebec & Grant Green
Blues for Charlie Parker,Tony Scott
Blues For Django,16 Gypsy Strings
Blues For Fatty,Barbara Dennerlein
Blues For Hamp,Terry Gibbs
Blues For Hari,Dave Mackay & Vicky Hamilton
Blues For Herb,Laura Cesar
Blues For Hughes,Bill Doggett
Blues For Hugues,Tiny Grimes
Blues for J. C.,Grover Mitchell Big Band
Blues For Jeep,Metronome Quintett
Blues For J.P.,Woody Herman Big Band
Blues For JR,Oscar Peterson
Blues For Juanita,Modern Jazz Quartet feat. Jimmy Heath
Blues For Junior,Herb Ellis
Blues For Junior,Jeff Hamilton Trio
Blues For Junior,Ray Brown Trio
Blues For Junior,Ray Brown Trio
Blues For Langston And LaRue,Charles Lloyd & The Marvels
Blues For Magdalena,Two-Generation Trio
Blues For Magic Sam,Ronnie Earl & The Broadcasters
Blues For Nanda,Enrico De Carli Trio
Blues For New Orleans,Duke Ellington Orchestra & Wild Bill Davis
Blues For New Orleans,Jools Holland & Rhythm & Blues Orchestra / Memb. feat. Booker T. Jones
Blues For Nicole,Silvan Zingg
Blues For Nik,Daniel Cerny & Jörg Niessner
Blues For Phineas,Eric Alexander
Blues For Pili,Isla Eckinger & Riner Scivally
Blues for Polydor,Jack Diéval
Blues For Queen D,Milt Jackson
Blues for Queen D,Ray Mantilla
Blues For Radio Swiss Jazz,Fere's Hot Strings
Blues For Sarge,Shirley Horn
Blues For Sharpie,David Hazeltine
Blues For Shirley,Arnett Cobb
Blues For Stéphane,Oscar Peterson
Blues For The Count,Buddha's Gamblers
Blues For The Midgets,Flip Phillips
Blues For Timme,Mary Lou Williams Trio
Blues For TJ,Larry Carlton
Blues For Trombones,J. J. Johnson
Blues For Two,Bill Perkins with Richie Kamuca
Blues For Yolande,Coleman Hawkins
Blues For Zain,Dunstan Coulber Quartet
Blues For 2,Zoot Sims & Joe Pass
Blues Forever,Ambass Town Jazz Band
Blues From Havana,Cal Tjader
Blues In B Flat,Modern Jazz Quartet
Blues In C Minor,Modern Jazz Quartet
Blues in F,Julien-François Zbinden & George Gruntz
Blues In G,Herb Ellis
Blues In H (B),Modern Jazz Quartet
Blues In Hoss' Flat,Dani Felber Big Band
Blues in Maude's Flat,Charlie Apicella & Iron City with Stephen Riley
Blues In The Air,New Riverside Reunion Jazzband
Blues In The Air,Red Hot Peppers
Blues In The Air,Sidney Bechet & His New Orleans Feetwarmers
Blues In The Air,Swiss Dixie Stompers
Blues In The Air,Swiss Old Time Session
Blues In The Air,Tremble Kids All Stars
Blues In The Bassment,Centerpiece
Blues In The Car,Frank Wess
Blues In The Closet,Bud Powell
Blues In The Closet,Chet Baker Trio
Blues In The Closet,Isla Eckinger & Riner Scivally
Blues In The Closet,Ron Carter
Blues In The Closet,Stanley Turrentine & The Three Sounds
Blues In The Closet,Trio Nicodème
Blues In The Face,David Kikoski Trio
Blues In The Night,Christina Elisabeth Jaccard
Blues In The Night,Louis Armstrong & Oscar Peterson
Blues In The Night,Nicholas Payton feat. Dr. John & Dianne Reeves
Blues In The Night,Pepe Lienhard Big Band
Blues In The Night,Red Garland
Blues In The Pocket,Sonny Red
Blues In Thirds,Swiss Tribe
Blues Is A Woman,Chris O'Leary Band
Blues is a woman,Lou Rawls
Blues Is In The House,Saffire - The Uppity Blues Women
Blues Love Theme,"Kenny ""Blues Boss"" Wayne"
Blues Melba,Melba Liston
Blues Minuette,Ricci-Schürmann-Dühsler
Blues My Naughty Sweetie,Wynavalley Oldtime Jazzband
Blues Nr. 4,Michael Neff Group
Blues O'Clock,"Jean-Pierre Bertrand, Frank Muschalle"
Blues On Parade,Les amis du jazz de Cortaillod
Blues On Purpose,Nina Simone
Blues On Sunday,Erich Gandet Quintet
Blues On 57th Street,Johnny Varro
Blues To Lee,Russell Gunn
Blues (Traditional),Charlie Mariano
Blues Trek,Jazz Coop
Blues Walk,Barney Wilen
Blues Walk,Lou Donaldson
Blues We Like,B. B. King
Blues With A Feeling,Luther Allison
Blues With A Feeling,Nico Brina
Blues 3 For 1,Blue Mitchell
Bluesette,Boško Petrovic & Big Band RTV Slovenia
Bluesette,Johnny Varro
Bluesette,Toots Thielemans
Bluesiana,Charly Antolini Instrumental Ensemble
Blues'N'Jazz,The Centrio With Thomas Moeckel
Bluesology,Joe Pass
Blues-Police Song,Richard Koechli
Blues's Circle,Frank Salis H3O feat. Francis Coletta
Bluesville,Blue Mitchell
Bluesville,Kenny Drew Trio
Bluesville,Peter Wildbolz
Bluze 4 Youze,Thom Rotella 4-tet
Board The Gospel Plane,Richard Broadnax & The Zion Gospel Singers
Boardwalk Blues,"Ivan ""Boogaloo Joe"" Jones"
Bobby,The Three Sounds
Bobo (The Fool),Bill Beach
Bock To Bock,Centerpiece
Bodhisattva,Eddie Metz Jr. Trio
Body And Soul,Al Cohn
Body And Soul,Billie Holiday
Body And Soul,Buddha's Gamblers Quartett
Body And Soul,Coleman Hawkins Orchestra
Body And Soul,Franco Ambrosetti
Body And Soul,Joshua Redman
Body And Soul,Marc Fosset
Body And Soul,Swiss Yerba Buena Creole Rice Jazz Band / Memb.
Bola preta,Creole Clarinets
Bold Changes,Kyle Eastwood
Bolero,Fere's Hot Strings & Friends
Bolero,Pius Baschnagel's Latinworld
Bolo Blues,Jimmy Forrest
Bonita,Cal Tjader
Bonita Cuba,Kurt Elling feat. Arturo Sandoval
Bonsai,Volker Engelberth Trio
Boogaloo,Joe Pass
Boogalou,Ryan Carniaux Quintet feat. Wolfgang Lackerschmid
Boogaluca,Vibes (Jazz)
Boogie For Meade,Memphis Slim
Boogie For Vibes,Engelbert Wrobel's Swing Society
Boogie In C,Longvalley Jazzband
Boogie Woogie Santa Claus,Dave Koz & Brenda Russell
Boogie Woogie Santa Clause,Daniel Spichiger & Band feat. Phoebe Fuller
Boo-Go-Loo,Les McCann
Boom Boom,Jeff Golub
Boom Boom,Jimmy Smith
Boo's Tune,James Moody
Boota Lizar,Hot Strings feat. Ray Everitt
Booze Blues Baby,Joe Haider Septet
Bop Boy,Thierry Lang Trio
Boqueron,Daccordeon
Born To Be Alive,Pink Turtle & Morgane Imbeaud
Born To Be Blue,Chet Baker
Born To Lose,Billy Preston
Born Under A Bad Sign,William Bell
Borneo,Helmut Dold
Bossa Al Dente,Pius Baumgartner
Bossa antigua,Kenny G
Bossa Antiqua,Peter Jacques & DRS Big Band
Bossa Blue,Chris Standring
Bossa Dorada,Rosenberg Trio
Bossa Dorado,SwingStringS
Bossa For All,David Hazeltine
Bossa For J.,Stefan Schlegel Jazz Quintett
Bossa For Mam,"Nikolai ""Nick"" Vintskevich"
Bossa Nova USA,Swiss Jazz Orchestra
Bossa Vega,Tony Coe
Bossa #2,James Morrison
Bossanita,Poupin Trio
Boston Beans,Linda Lee Michelet
Boston Beans,Peggy Lee
Both Sides Now,Pat Martino & Cassandra Wilson
Botswana Bossa Nova,David Benoit
Bottoms Up,Syl & Jimmy Johnson
Boulevard Of Broken Dreams,Diana Krall
Boulevard of Broken Dreams,Meryl Romer
Boulevard Of Broken Dreams,Nat King Cole Trio
Boulevard of Memories,Ernie Andrews
Bounce Blues,Ben Webster
Bouncin',Daniel Blanc Quartet
Bouncing In My New Shoes,"Makoto Ozone, Christian McBride, Jeff ""Tain"" Watts"
Bound By Love,Bobby Hebb
Bound For The Beauty Of The South,Esbjörn Svensson Trio
B.P. Blues,Paul Gonsalves & Ray Nance
Brahmsymphony,Gregor Loepfe Trio
Braslove,Frank-Olivier Hay
Bratislava Fantasy,Jan Jankeje feat. Oscar Klein
Brazil,Cedar Walton
Breakdown,Smartship Friday
Breakfast And A Hungry Girl,Walter Lang Trio
Bridge Over The Troubled Water,Daniela Simmons & A Certain Note
Bridge Over Troubled Water,Richard Broadnax & The Zion Gospel Singers
Bridges,Nils Wülker
Bring It Back,Catherine Russell
Bring It On Home To Me,B. B. King & Paul Carrack
Bring It On Home To Me,Kevin Mahogany & Kenny Barron
Bring On The Night,Raphael Jost
Bristol Cities Bounce,Joachim Palden
Broadway,Ambassador Big Band
Broadway,Buddy Tate & Wild Bill Davis
Broadway,Christian McBride Big Band
Broadway,Geraldine De Haas
Broadway,"Oscar Peterson, Harry ""Sweets"" Edison & Eddie ""Cleanhead"" Vinson"
Broadway,Tal Farlow
Broadway Bossa Nova,Dave Brubeck Quartet
Broadway Song,Claude Tissendier Quartet
Brooklyn Romance,Adrian Mira
Brother Blues,Gerry Mulligan Quartet
Brother Can You Spare A Dime,Dylan Cramer
"Brother, Can You Spare Your Car?",Joe Sample And The Soul Committee
Brotherhood Of Man,Super Trio
Brown Bossa,Ray Brown Trio
Bruca Manigua,Chachaloca
Bu Bop Bass,"David ""Fathead"" Newman"
Bucket O' Blues,Plas Johnson
Buddy,Larry Carlton
Buddy Bolden Blues,Guillaume Nouaux Trio
Buddy Bolden's Blues,La Section Rythmique
"Buenas noches, mi amor",Niels Lan Doky Trio Montmartre
Buffy,Buddy Childers Quartet
Bugle Blues,Ruby Braff
Bumble Boogie,Dave Ruosch Trio
Bumpin',Till Brönner
Buna sera biala,Standards Of Rumantsch
Bunko,Lennie Niehaus
Bunny,Gerry Mulligan & Johnny Hodges
Buns Blues,Count Basie & Oscar Peterson
Buona Sera,Altstadt Ramblers St.Gallen
Buona Sera,Pepe Lienhard Orchester feat. Pino Gasparini
Burgundy Street Blues,Andy Root's Dixie Club Jazzband
Burgundy Street Blues,Harry's Satchmo All Stars
Burnt Sugar,Sue Raney
Busted,John Scofield
But,"Sauter, Joss and Bitterlin's Toy"
But Beautiful,Bill Evans & Stan Getz
But Beautiful,Brandi Disterheft
But Beautiful,Clark Terry & Max Roach
But Beautiful,Della Griffin
But Beautiful,Tony Perkins
But For Now,Jamie Cullum
But Not For Me,Ahmad Jamal
But Not For Me,Billie Holiday
But Not For Me,Curtis Stigers
But Not For Me,Dave McKenna / Scott Hamilton / Jake Hanna
But Not For Me,Elsie Bianchi
But Not For Me,Julie London
But Not For Me,Lisa Ekdahl & Peter Nordahl Trio
But Not For Me,Marion Denzler
But Not For Me,Red Garland
But Not For Me,Trio Frank Roberscheuten
But On The Other Hand Baby,Ray Charles
But Really,Robi Weber Quartet
Butch,Hazy Osterwald
Buttercup,Keith Ingham
By Myside,Dolly Chance
By the River Sainte Marie,Scott Hamilton
By The Way,Charly Antolini's Swing Mail
Byas A Drink,Scott Hamilton
Bye Bye Baby,Helen Carr
Bye Bye Baby,Tal Farlow
Bye Bye Blackbird,Carmen McRae
Bye Bye Blackbird,Claudio Roditi Rio Quintet
Bye Bye Blackbird,Miles Davis Quintet
Bye Bye Blackbird,Nadja Stoller Trio
Bye Bye Blackbird,Ron Carter
Bye Bye Blackbird,Tony Renold Quartet & Silvan Jeger
Bye Bye Blackbird,Zürich All Stars feat. Judy Emeline
Bye Bye Blues,Singers Unlimited
Bye Bye Trombone,Slidestream
Byers' Guide,Joe Newman - Billy Byers Sextet
C Jam Blues,Duke Ellington And His Orchestra feat. Paul Gonsalves
C Jam Blues,Jack In The Box
C Jam Blues,Jay Leonhart Trio
C Jam Blues,Oscar Peterson Trio
C Jam Blues,Ray Bryant Trio
C. Jam Blues,Slam Stewart
Ça va s'couer,Alain Guyonnet
Cab Driving Man,Mississippi Heat
Cabaret,Louis Armstrong
Caesar,Mulo Francel & Evelyn Huber
"Café, Grappa",Alexandre Nussbaum Acoustic Trio
Cafezinho,Alain Guyonnet Tentet
Cakes & Applepies,Alice Francis
Cakewalking Babies Back Home,Jazztone Dry Weepers
Caliente! Caliente!,Jazzarmonics
California Christmas,Corky Hale
California Dreamin',Clare Teal
Call It Stormy Monday,Walt's Blues Box
Call Me,Alexander Stewart
Call Me Irresponsible,Dinah Washington
Call Me Irresponsible,Michael Bublé
Call Me Lonely,Rigmor Gustafsson
Call Off The Mission,Sugaray Rayford
Calypso Queen,Calypso Rose
Camel Shuffle,Amar Sundy
Cameo,Swiss Jazz Orchestra
Can It Be Done,Lilly Thornton Quartet feat. Dizzy Kirsch & Jochen Feucht
Can We Pretend?,Freddy Cole
Candy,Manhattan Transfer
Candy,Nat King Cole Trio
Candy,Tony Guerrero
Cannonball Shuffle,Robben Ford
Can't buy me love,John Pizzarelli
Can't Buy Me Love,Rita Reys
Can't Buy Me Love,Stanley Turrentine & Lee Morgan
Can't Buy Me Love,Tony Perez
Can't Force It,Bo Saris
Can't Get Out of This Mood,Lyambiko
Can't Help Lovin' Dat Man,Bernd Lhotzky
Can't Help Lovin' That Man,Oscar Klein Quartet
Can't Take My Eyes Off You,Livejazz.ch feat. Brandy Butler
